gene,pathway
Y45F10D.3,path:cel00512
Y46H3A.6,path:cel00512
ZK688.8,path:cel00512
C15C7.7,path:cel00514
D2045.9,path:cel00514
H12D21.10,path:cel00514
K04G7.3,path:cel00514
K10G9.3,path:cel00514
M70.4,path:cel00514
Y73E7A.7,path:cel00514
B0024.12,path:cel00520
C01F1.3,path:cel00520
C04F6.3,path:cel00520
C05C8.7,path:cel00520
C36A4.4,path:cel00520
C42C1.5,path:cel00520
C47B2.6,path:cel00520
C53B4.7,path:cel00520
D2096.4,path:cel00520
F07A11.2,path:cel00520
F14B4.2,path:cel00520
F21D5.1,path:cel00520
F22B3.4,path:cel00520
F29F11.1,path:cel00520
F48A11.1,path:cel00520
F52B11.2,path:cel00520
F56H6.5,path:cel00520
F59B2.3,path:cel00520
K08E3.5,path:cel00520
R01H2.5,path:cel00520
R05F9.6,path:cel00520
T03F6.3,path:cel00520
T05H4.4,path:cel00520
T05H4.5,path:cel00520
T14F9.3,path:cel00520
T25G3.2,path:cel00520
W06B4.2,path:cel00520
Y43F4B.5,path:cel00520
Y47D9A.1,path:cel00520
Y52B11A.3,path:cel00520
Y87G2A.8,path:cel00520
ZK1058.3,path:cel00520
ZK632.4,path:cel00520
C14F11.6,path:cel00523
F53B1.4,path:cel00523
K09E4.4,path:cel00531
T14F9.3,path:cel00531
T19B10.3,path:cel00531
Y105E8B.9,path:cel00531
PAR2.4,path:cel00532
R10E11.4,path:cel00532
T24D1.1,path:cel00532
Y110A2AL.14,path:cel00532
Y50D4C.4,path:cel00532
ZK1307.5,path:cel00532
C10F3.6,path:cel00533
Y73E7A.7,path:cel00533
B0285.5,path:cel00534
C34F6.4,path:cel00534
F12F6.3,path:cel00534
F52B10.2,path:cel00534
K01G5.6,path:cel00534
R10E11.4,path:cel00534
Y110A2AL.14,path:cel00534
Y50D4C.4,path:cel00534
ZK1307.5,path:cel00534
C09E10.2,path:cel00561
C13B9.2,path:cel00561
C54G7.2,path:cel00561
F01F1.6,path:cel00561
F08F3.2,path:cel00561
F28B3.9,path:cel00561
F49H12.6,path:cel00561
F52C9.3,path:cel00561
F53C3.13,path:cel00561
F54D8.3,path:cel00561
F54G8.2,path:cel00561
F59F4.4,path:cel00561
H19N07.4,path:cel00561
H37A05.1,path:cel00561
K06A1.6,path:cel00561
K07B1.4,path:cel00561
R07E3.5,path:cel00561
R11F4.1,path:cel00561
T05H4.1,path:cel00561
T05H4.13,path:cel00561
T06E8.1,path:cel00561
W01A11.2,path:cel00561
W02H5.8,path:cel00561
Y39G8B.1,path:cel00561
Y69F12A.2,path:cel00561
ZK40.1,path:cel00561
B0025.1,path:cel00562
B0334.8,path:cel00562
B0348.4,path:cel00562
C09B8.1,path:cel00562
C16C2.3,path:cel00562
C54E4.5,path:cel00562
F13D12.4,path:cel00562
F13G3.5,path:cel00562
F31B12.1,path:cel00562
F35H12.4,path:cel00562
F39B1.1,path:cel00562
F53A2.8,path:cel00562
F55A12.3,path:cel00562
JC8.10,path:cel00562
R05G6.8,path:cel00562
T01E8.3,path:cel00562
T07A9.6,path:cel00562
T24A11.1,path:cel00562
T25B9.10,path:cel00562
VF11C1L.1,path:cel00562
VF13D12L.1,path:cel00562
Y110A7A.5,path:cel00562
Y17G7B.7,path:cel00562
Y46G5A.5,path:cel00562
Y48G9A.8,path:cel00562
Y6B3B.5,path:cel00562
Y75B8A.24,path:cel00562
ZC8.6,path:cel00562
ZK795.1,path:cel00562
B0491.1,path:cel00563
C27A12.9,path:cel00563
D2085.6,path:cel00563
F01G4.5,path:cel00563
F17C11.7,path:cel00563
F33D11.9,path:cel00563
T05E11.6,path:cel00563
T14G10.7,path:cel00563
T20D3.8,path:cel00563
T22C1.3,path:cel00563
Y54E10BR.1,path:cel00563
B0285.10,path:cel00564
B0285.8,path:cel00564
B0285.9,path:cel00564
B0361.5,path:cel00564
C04G6.3,path:cel00564
C07E3.9,path:cel00564
C09E10.2,path:cel00564
C33H5.18,path:cel00564
C39D10.3,path:cel00564
C52B9.1,path:cel00564
C54G7.2,path:cel00564
F08C6.2,path:cel00564
F08F3.2,path:cel00564
F09G2.8,path:cel00564
F14F3.3,path:cel00564
F23H11.9,path:cel00564
F28B3.9,path:cel00564
F47A4.5,path:cel00564
F47G4.3,path:cel00564
F49H12.6,path:cel00564
F53C3.13,path:cel00564
F54D7.2,path:cel00564
F54G8.2,path:cel00564
F59F4.4,path:cel00564
H37A05.1,path:cel00564
K04G2.5,path:cel00564
K06A1.6,path:cel00564
K07B1.5,path:cel00564
K11H3.1,path:cel00564
M05B5.4,path:cel00564
R07E3.5,path:cel00564
R155.1,path:cel00564
T05H10.7,path:cel00564
T05H4.1,path:cel00564
T06E8.1,path:cel00564
T25G3.4,path:cel00564
T27A10.3,path:cel00564
W07A8.2,path:cel00564
W09B12.1,path:cel00564
Y37E3.11,path:cel00564
Y44E3A.2,path:cel00564
Y46G5A.21,path:cel00564
Y46G5A.5,path:cel00564
Y48B6A.7,path:cel00564
Y48G1C.4,path:cel00564
ZC506.3,path:cel00564
ZK370.4,path:cel00564
ZK40.1,path:cel00564
C04G6.3,path:cel00565
C07E3.9,path:cel00565
C52B9.7,path:cel00565
F09G2.8,path:cel00565
F47A4.5,path:cel00565
F53C3.13,path:cel00565
F54D7.2,path:cel00565
T03F6.5,path:cel00565
T03G6.3,path:cel00565
W03G9.6,path:cel00565
W07A8.2,path:cel00565
Y50D7A.7,path:cel00565
C07E3.9,path:cel00590
C11E4.1,path:cel00590
C11E4.2,path:cel00590
C53D5.5,path:cel00590
F26E4.12,path:cel00590
F47A4.5,path:cel00590
R03G5.5,path:cel00590
R05H10.5,path:cel00590
R11A8.5,path:cel00590
R11G1.3,path:cel00590
T03D8.6,path:cel00590
T13C5.1,path:cel00590
W07A8.2,path:cel00590
ZC395.10,path:cel00590
ZC416.6,path:cel00590
C07E3.9,path:cel00591
F47A4.5,path:cel00591
T13C5.1,path:cel00591
W07A8.2,path:cel00591
C07E3.9,path:cel00592
C48B4.1,path:cel00592
F08A8.1,path:cel00592
F08A8.3,path:cel00592
F08A8.4,path:cel00592
F47A4.5,path:cel00592
F58F9.7,path:cel00592
F59F4.1,path:cel00592
W07A8.2,path:cel00592
B0252.2,path:cel00600
C09G4.1,path:cel00600
C23H3.4,path:cel00600
C33C12.3,path:cel00600
C33C12.8,path:cel00600
F11E6.1,path:cel00600
F20B4.6,path:cel00600
F33D4.4,path:cel00600
F43H9.2,path:cel00600
F53C3.13,path:cel00600
F53H8.4,path:cel00600
F59G1.1,path:cel00600
H21P03.3,path:cel00600
K02G10.6,path:cel00600
K11D2.2,path:cel00600
R05D11.9,path:cel00600
T06C12.10,path:cel00600
T10B11.2,path:cel00600
T19B10.3,path:cel00600
T22G5.5,path:cel00600
T27F6.6,path:cel00600
W03G1.7,path:cel00600
Y105E8A.10,path:cel00600
Y22D7AL.8,path:cel00600
Y4C6B.6,path:cel00600
Y54E5A.1,path:cel00600
Y66H1B.4,path:cel00600
Y6B3B.10,path:cel00600
ZK455.4,path:cel00600
B0024.15,path:cel00601
Y73E7A.7,path:cel00601
T14F9.3,path:cel00604
T19B10.3,path:cel00604
T26C5.3,path:cel00604
C04C3.3,path:cel00620
C30H6.7,path:cel00620
C36A4.9,path:cel00620
D2023.2,path:cel00620
F01F1.6,path:cel00620
F13D12.2,path:cel00620
F20H11.3,path:cel00620
F23B12.5,path:cel00620
F25H5.3,path:cel00620
F32D8.12,path:cel00620
F46E10.10,path:cel00620
F54D8.3,path:cel00620
H14A12.2,path:cel00620
LLC1.3,path:cel00620
R11A5.4,path:cel00620
T02G5.7,path:cel00620
T02G5.8,path:cel00620
T05H10.6,path:cel00620
T05H4.13,path:cel00620
W05G11.6,path:cel00620
W09B6.1,path:cel00620
Y17G7B.3,path:cel00620
Y48B6A.12,path:cel00620
Y69F12A.2,path:cel00620
C05D11.11,path:cel00630
C13B9.2,path:cel00630
C28D4.3,path:cel00630
C45B2.5,path:cel00630
C53A3.2,path:cel00630
D1025.2,path:cel00630
D2030.5,path:cel00630
F20H11.3,path:cel00630
F25B4.1,path:cel00630
F26D10.10,path:cel00630
F27D9.5,path:cel00630
F41E6.5,path:cel00630
F44E7.2,path:cel00630
F46E10.10,path:cel00630
F52A8.5,path:cel00630
F52E4.1,path:cel00630
F54H12.1,path:cel00630
K02D10.1,path:cel00630
K03H1.1,path:cel00630
K09H11.7,path:cel00630
LLC1.3,path:cel00630
R12C12.1,path:cel00630
T02G5.7,path:cel00630
T02G5.8,path:cel00630
T14D7.1,path:cel00630
T20G5.2,path:cel00630
Y105C5B.28,path:cel00630
Y54G11A.13,path:cel00630
Y54G11A.5,path:cel00630
Y54G11A.6,path:cel00630
ZK1058.1,path:cel00630
ZK455.1,path:cel00630
C05G5.4,path:cel00640
C29F3.1,path:cel00640
C36A4.9,path:cel00640
C50F7.4,path:cel00640
D2030.5,path:cel00640
F09F7.4,path:cel00640
F13D12.2,path:cel00640
F13D12.4,path:cel00640
F23H11.3,path:cel00640
F27D4.5,path:cel00640
F27D9.5,path:cel00640
F35G12.1,path:cel00640
F47B10.1,path:cel00640
F52E4.1,path:cel00640
K04D7.3,path:cel00640
K05F1.3,path:cel00640
LLC1.3,path:cel00640
T02G5.7,path:cel00640
T02G5.8,path:cel00640
T05G5.6,path:cel00640
T08B2.7,path:cel00640
T25G12.5,path:cel00640
W09B6.1,path:cel00640
Y39E4A.3,path:cel00640
ZK1058.1,path:cel00640
ZK669.4,path:cel00640
B0272.3,path:cel00650
C05C10.3,path:cel00650
C29F3.1,path:cel00650
F01G10.2,path:cel00650
F01G10.3,path:cel00650
F25B4.6,path:cel00650
F45H10.1,path:cel00650
F54C8.1,path:cel00650
K03A1.5,path:cel00650
K04D7.3,path:cel00650
R09B5.6,path:cel00650
T02G5.7,path:cel00650
T02G5.8,path:cel00650
T05G5.6,path:cel00650
T08B2.7,path:cel00650
Y37D8A.23,path:cel00650
Y45G12B.3,path:cel00650
Y71G12B.10,path:cel00650
C05D11.11,path:cel00670
C06A8.1,path:cel00670
C36B1.7,path:cel00670
C55F2.1,path:cel00670
F25B4.1,path:cel00670
F36H1.6,path:cel00670
F38B6.4,path:cel00670
K07E3.3,path:cel00670
K07E3.4,path:cel00670
R03D7.1,path:cel00670
Y106G6E.4,path:cel00670
Y110A7A.4,path:cel00670
B0205.6,path:cel00730
ZK637.9,path:cel00730
C34G6.2,path:cel00740
R53.1,path:cel00740
F26H9.5,path:cel00750
F57B9.1,path:cel00750
F57C9.1,path:cel00750
C15H9.1,path:cel00760
C24F3.4,path:cel00760
F13H10.2,path:cel00760
F26H9.4,path:cel00760
K02D7.1,path:cel00760
W06B3.1,path:cel00760
Y10G11A.1,path:cel00760
Y17G7B.10,path:cel00760
Y54G2A.17,path:cel00760
Y71H10B.1,path:cel00760
C25F6.3,path:cel00770
C42D8.3,path:cel00770
C47E12.8,path:cel00770
F13H8.7,path:cel00770
F25H9.6,path:cel00770
K02A4.1,path:cel00770
T04G9.4,path:cel00770
T05G5.5,path:cel00770
Y44A6D.5,path:cel00770
Y65B4A.8,path:cel00770
Y71H2AM.6,path:cel00770
F10G8.9,path:cel00780
C45G3.3,path:cel00785
M01F1.3,path:cel00785
B0041.6,path:cel00790
C36B1.7,path:cel00790
F25B5.6,path:cel00790
F32G8.6,path:cel00790
F49E2.1,path:cel00790
F49H6.5,path:cel00790
K10D2.7,path:cel00790
T03F6.1,path:cel00790
T27A3.6,path:cel00790
Y105C5B.3,path:cel00790
B0310.5,path:cel00830
C17G1.3,path:cel00830
C18C4.3,path:cel00830
D2063.1,path:cel00830
F35H8.6,path:cel00830
F36H9.3,path:cel00830
F39G3.1,path:cel00830
F54F3.4,path:cel00830
H19N07.4,path:cel00830
H24K24.3,path:cel00830
K12G11.3,path:cel00830
K12G11.4,path:cel00830
M88.1,path:cel00830
T02E1.5,path:cel00830
T04H1.7,path:cel00830
T04H1.8,path:cel00830
T07C5.1,path:cel00830
T11F9.11,path:cel00830
B0310.5,path:cel00860
C17G1.3,path:cel00860
C18C4.3,path:cel00860
C26E6.11,path:cel00860
F35H8.6,path:cel00860
F39G3.1,path:cel00860
F59G1.7,path:cel00860
M88.1,path:cel00860
T04H1.7,path:cel00860
T04H1.8,path:cel00860
T06D8.5,path:cel00860
T06D8.6,path:cel00860
T07A9.2,path:cel00860
T07C5.1,path:cel00860
Y105E8B.9,path:cel00860
Y46G5A.2,path:cel00860
ZC434.5,path:cel00860
C04F12.10,path:cel00900
C24A11.9,path:cel00900
F08F8.2,path:cel00900
F21F3.3,path:cel00900
F23B12.6,path:cel00900
F25B4.6,path:cel00900
F48F5.5,path:cel00900
K06H7.9,path:cel00900
M01E11.1,path:cel00900
R02D3.5,path:cel00900
R06C1.2,path:cel00900
T01G1.4,path:cel00900
T02G5.7,path:cel00900
T02G5.8,path:cel00900
Y42G9A.4,path:cel00900
C28D4.3,path:cel00910
C45B2.5,path:cel00910
F26D10.10,path:cel00910
K03H1.1,path:cel00910
K05G3.3,path:cel00910
R173.1,path:cel00910
T13C5.5,path:cel00910
T28F2.3,path:cel00910
W07E11.1,path:cel00910
Y105C5B.28,path:cel00910
ZK1058.6,path:cel00910
ZK829.4,path:cel00910
C17G1.7,path:cel00920
C33A12.7,path:cel00920
D2023.5,path:cel00920
E04A4.7,path:cel00920
F02H6.5,path:cel00920
F11G11.9,path:cel00920
F59A7.9,path:cel00920
H12D21.4,path:cel00920
H13N06.4,path:cel00920
K10H10.2,path:cel00920
T14G10.1,path:cel00920
Y6B3B.5,path:cel00920
ZC116.2,path:cel00920
ZK430.2,path:cel00920
B0212.7,path:cel00970
B0212.t1,path:cel00970
B0228.t1,path:cel00970
B0244.13,path:cel00970
B0244.t1,path:cel00970
B0244.t3,path:cel00970
B0285.16,path:cel00970
B0285.t1,path:cel00970
B0344.3,path:cel00970
B0344.4,path:cel00970
B0344.5,path:cel00970
B0344.t1,path:cel00970
B0344.t2,path:cel00970
B0344.t3,path:cel00970
B0350.73,path:cel00970
B0350.t1,path:cel00970
B0395.10,path:cel00970
B0395.t1,path:cel00970
B0464.1,path:cel00970
B0491.11,path:cel00970
B0491.t1,path:cel00970
B0491.t2,path:cel00970
B0513.t1,path:cel00970
B0523.6,path:cel00970
B0523.t1,path:cel00970
C01C4.5,path:cel00970
C02B4.8,path:cel00970
C02B4.t1,path:cel00970
C02B4.t2,path:cel00970
C02D4.t1,path:cel00970
C03A3.8,path:cel00970
C03A3.t1,path:cel00970
C03B1.16,path:cel00970
C03B1.t1,path:cel00970
C04A11.t1,path:cel00970
C04A2.11,path:cel00970
C04A2.t1,path:cel00970
C04C11.8,path:cel00970
C04C11.t1,path:cel00970
C04E7.7,path:cel00970
C04E7.t1,path:cel00970
C04F12.t1,path:cel00970
C04F2.t1,path:cel00970
C05C9.7,path:cel00970
C05C9.t1,path:cel00970
C05C9.t2,path:cel00970
C05E7.t1,path:cel00970
C05E7.t2,path:cel00970
C05E7.t3,path:cel00970
C05G6.t1,path:cel00970
C06B8.15,path:cel00970
C06B8.t1,path:cel00970
C06B8.t2,path:cel00970
C06B8.t3,path:cel00970
C06E2.t1,path:cel00970
C06E4.20,path:cel00970
C06E4.t1,path:cel00970
C06G1.11,path:cel00970
C06G1.15,path:cel00970
C06G1.t1,path:cel00970
C06G1.t2,path:cel00970
C06G1.t3,path:cel00970
C06G1.t4,path:cel00970
C06G4.7,path:cel00970
C06G4.t1,path:cel00970
C09B9.80,path:cel00970
C09B9.t1,path:cel00970
C09G12.t1,path:cel00970
C10G8.9,path:cel00970
C10G8.t1,path:cel00970
C11E4.t1,path:cel00970
C11G10.t1,path:cel00970
C12C8.5,path:cel00970
C12C8.7,path:cel00970
C12C8.t1,path:cel00970
C12C8.t2,path:cel00970
C12C8.t3,path:cel00970
C12C8.t4,path:cel00970
C12C8.t5,path:cel00970
C12C8.t6,path:cel00970
C13B4.5,path:cel00970
C13B4.t1,path:cel00970
C14B9.13,path:cel00970
C14B9.14,path:cel00970
C14B9.t1,path:cel00970
C14B9.t2,path:cel00970
C14F11.16,path:cel00970
C14F11.t1,path:cel00970
C15C6.5,path:cel00970
C15C6.t1,path:cel00970
C16B8.8,path:cel00970
C16B8.t1,path:cel00970
C16B8.t2,path:cel00970
C16B8.t3,path:cel00970
C16C8.24,path:cel00970
C16C8.t1,path:cel00970
C16C8.t2,path:cel00970
C16D9.12,path:cel00970
C16D9.13,path:cel00970
C16D9.14,path:cel00970
C16D9.t2,path:cel00970
C16D9.t3,path:cel00970
C16D9.t4,path:cel00970
C16H3.6,path:cel00970
C16H3.7,path:cel00970
C16H3.t1,path:cel00970
C16H3.t2,path:cel00970
C17D12.10,path:cel00970
C17D12.15,path:cel00970
C17D12.t1,path:cel00970
C17D12.t2,path:cel00970
C17D12.t3,path:cel00970
C18A11.13,path:cel00970
C18A11.t1,path:cel00970
C18A11.t2,path:cel00970
C18D4.t1,path:cel00970
C24H11.13,path:cel00970
C24H11.t1,path:cel00970
C25F6.23,path:cel00970
C25F6.t1,path:cel00970
C25F6.t2,path:cel00970
C25F6.t3,path:cel00970
C25F6.t4,path:cel00970
C26G2.7,path:cel00970
C26G2.t1,path:cel00970
C27A12.12,path:cel00970
C27A12.t1,path:cel00970
C27A2.10,path:cel00970
C27A2.t1,path:cel00970
C28A5.10,path:cel00970
C28A5.11,path:cel00970
C28A5.12,path:cel00970
C28A5.t1,path:cel00970
C28A5.t2,path:cel00970
C28A5.t3,path:cel00970
C28G1.7,path:cel00970
C28G1.8,path:cel00970
C28G1.t1,path:cel00970
C28G1.t2,path:cel00970
C28G1.t3,path:cel00970
C28G1.t4,path:cel00970
C29F4.t1,path:cel00970
C29F7.9,path:cel00970
C29F7.t1,path:cel00970
C29F7.t2,path:cel00970
C29F7.t3,path:cel00970
C29H12.1,path:cel00970
C30E1.t1,path:cel00970
C31E10.t1,path:cel00970
C33G3.t1,path:cel00970
C33G3.t2,path:cel00970
C33G3.t3,path:cel00970
C35E7.t1,path:cel00970
C36C9.t2,path:cel00970
C36F7.t2,path:cel00970
C36F7.t3,path:cel00970
C37A2.t1,path:cel00970
C37A5.12,path:cel00970
C37A5.t1,path:cel00970
C38C6.9,path:cel00970
C38C6.t1,path:cel00970
C39D10.14,path:cel00970
C39D10.17,path:cel00970
C39D10.t1,path:cel00970
C39D10.t2,path:cel00970
C40C9.6,path:cel00970
C40C9.9,path:cel00970
C40C9.t1,path:cel00970
C40C9.t2,path:cel00970
C40H5.13,path:cel00970
C40H5.t1,path:cel00970
C42D8.14,path:cel00970
C42D8.t1,path:cel00970
C43G2.30,path:cel00970
C43G2.t1,path:cel00970
C43G2.t2,path:cel00970
C44B7.15,path:cel00970
C44B7.t1,path:cel00970
C47D12.6,path:cel00970
C47E12.1,path:cel00970
C47E8.t1,path:cel00970
C48C5.6,path:cel00970
C48C5.7,path:cel00970
C48C5.t1,path:cel00970
C48C5.t2,path:cel00970
C48C5.t3,path:cel00970
C48C5.t4,path:cel00970
C48C5.t6,path:cel00970
C49F5.t1,path:cel00970
C52E12.8,path:cel00970
C52E12.t1,path:cel00970
C52E12.t3,path:cel00970
C52G5.t1,path:cel00970
C53C7.6,path:cel00970
C53C7.t1,path:cel00970
C53C7.t2,path:cel00970
C53C7.t3,path:cel00970
C53D6.t1,path:cel00970
C56G3.3,path:cel00970
C56G3.t1,path:cel00970
C56G7.4,path:cel00970
C56G7.t1,path:cel00970
D1009.7,path:cel00970
D1009.t1,path:cel00970
D1009.t2,path:cel00970
D1054.13,path:cel00970
DY3.t1,path:cel00970
E01H11.t1,path:cel00970
E03E2.2,path:cel00970
E03E2.t1,path:cel00970
E03E2.t2,path:cel00970
E03E2.t3,path:cel00970
F01G12.15,path:cel00970
F01G12.t1,path:cel00970
F02D10.11,path:cel00970
F02D10.14,path:cel00970
F02D10.t1,path:cel00970
F02D10.t2,path:cel00970
F02D10.t3,path:cel00970
F02E11.t1,path:cel00970
F02H6.72,path:cel00970
F02H6.t1,path:cel00970
F08F1.14,path:cel00970
F08F1.19,path:cel00970
F08F1.t1,path:cel00970
F08F1.t2,path:cel00970
F08F1.t3,path:cel00970
F08G5.15,path:cel00970
F08G5.18,path:cel00970
F08G5.21,path:cel00970
F08G5.t1,path:cel00970
F08G5.t2,path:cel00970
F08G5.t3,path:cel00970
F09B9.7,path:cel00970
F09B9.t1,path:cel00970
F09B9.t2,path:cel00970
F10C1.16,path:cel00970
F10C1.18,path:cel00970
F10C1.t1,path:cel00970
F10C1.t2,path:cel00970
F10C2.6,path:cel00970
F11A1.11,path:cel00970
F11A1.t1,path:cel00970
F11A1.t2,path:cel00970
F11A5.20,path:cel00970
F11A5.t1,path:cel00970
F11H8.t1,path:cel00970
F12D9.13,path:cel00970
F12D9.18,path:cel00970
F12D9.5,path:cel00970
F12D9.t1,path:cel00970
F12D9.t2,path:cel00970
F12D9.t3,path:cel00970
F12D9.t4,path:cel00970
F12D9.t5,path:cel00970
F12D9.t6,path:cel00970
F13G11.145,path:cel00970
F13G11.t1,path:cel00970
F14B4.4,path:cel00970
F14B4.t1,path:cel00970
F14B4.t2,path:cel00970
F14B6.t1,path:cel00970
F14B6.t2,path:cel00970
F14B8.t1,path:cel00970
F14F7.6,path:cel00970
F14F7.t1,path:cel00970
F14H8.10,path:cel00970
F14H8.t1,path:cel00970
F15A8.15,path:cel00970
F15A8.17,path:cel00970
F15A8.t1,path:cel00970
F15A8.t2,path:cel00970
F15B9.14,path:cel00970
F15B9.t1,path:cel00970
F15D3.t1,path:cel00970
F15G9.8,path:cel00970
F15G9.9,path:cel00970
F15G9.t1,path:cel00970
F15G9.t2,path:cel00970
F15H9.t1,path:cel00970
F16F9.t1,path:cel00970
F17A2.t1,path:cel00970
F17H10.8,path:cel00970
F17H10.t1,path:cel00970
F18C5.t1,path:cel00970
F18G5.t1,path:cel00970
F18G5.t2,path:cel00970
F19H6.t1,path:cel00970
F21A3.10,path:cel00970
F21A3.t2,path:cel00970
F21C3.t1,path:cel00970
F22B5.9,path:cel00970
F22B7.15,path:cel00970
F22B7.16,path:cel00970
F22B7.t1,path:cel00970
F22B7.t2,path:cel00970
F22B7.t3,path:cel00970
F22B7.t4,path:cel00970
F22B7.t5,path:cel00970
F22D6.3,path:cel00970
F22F1.5,path:cel00970
F22F1.6,path:cel00970
F22F1.7,path:cel00970
F22F1.8,path:cel00970
F22F1.9,path:cel00970
F22F1.t1,path:cel00970
F22F1.t2,path:cel00970
F22F1.t3,path:cel00970
F22F1.t4,path:cel00970
F22F1.t5,path:cel00970
F22F1.t6,path:cel00970
F22F1.t7,path:cel00970
F22F1.t8,path:cel00970
F22F1.t9,path:cel00970
F22G12.9,path:cel00970
F22G12.t1,path:cel00970
F22G12.t2,path:cel00970
F22H10.9,path:cel00970
F22H10.t1,path:cel00970
F23A7.t1,path:cel00970
F23D12.t1,path:cel00970
F23D12.t2,path:cel00970
F23G4.t1,path:cel00970
F25F6.3,path:cel00970
F25F6.t1,path:cel00970
F25F6.t2,path:cel00970
F26F4.10,path:cel00970
F27B10.3,path:cel00970
F27B10.t1,path:cel00970
F27D4.t1,path:cel00970
F27D9.9,path:cel00970
F27D9.t1,path:cel00970
F27E11.t1,path:cel00970
F28F5.t1,path:cel00970
F28F8.11,path:cel00970
F28F8.12,path:cel00970
F28F8.t1,path:cel00970
F28F8.t2,path:cel00970
F28F8.t3,path:cel00970
F28F8.t4,path:cel00970
F28H1.3,path:cel00970
F28H6.9,path:cel00970
F28H6.t1,path:cel00970
F28H6.t2,path:cel00970
F28H6.t3,path:cel00970
F28H6.t4,path:cel00970
F28H6.t5,path:cel00970
F28H6.t6,path:cel00970
F28H6.t7,path:cel00970
F29C4.12,path:cel00970
F29C4.t1,path:cel00970
F30F8.t1,path:cel00970
F31B12.6,path:cel00970
F31B12.t1,path:cel00970
F31E9.t1,path:cel00970
F32A6.t1,path:cel00970
F32B4.t1,path:cel00970
F33D11.14,path:cel00970
F33D11.15,path:cel00970
F33D11.t1,path:cel00970
F33D11.t2,path:cel00970
F33G12.t1,path:cel00970
F34H10.7,path:cel00970
F34H10.t1,path:cel00970
F35A5.10,path:cel00970
F35A5.t1,path:cel00970
F35H8.10,path:cel00970
F35H8.t1,path:cel00970
F36D4.10,path:cel00970
F36D4.12,path:cel00970
F36D4.t1,path:cel00970
F36D4.t2,path:cel00970
F38E9.7,path:cel00970
F38E9.t1,path:cel00970
F38E9.t2,path:cel00970
F38G1.5,path:cel00970
F38G1.t1,path:cel00970
F38G1.t2,path:cel00970
F39B1.4,path:cel00970
F39B1.5,path:cel00970
F39B1.t1,path:cel00970
F39B1.t2,path:cel00970
F40H6.7,path:cel00970
F40H6.t1,path:cel00970
F41A4.3,path:cel00970
F41A4.t1,path:cel00970
F41D9.15,path:cel00970
F41D9.6,path:cel00970
F41D9.t1,path:cel00970
F41D9.t2,path:cel00970
F41D9.t3,path:cel00970
F41D9.t4,path:cel00970
F42A10.11,path:cel00970
F42A10.12,path:cel00970
F42A10.t1,path:cel00970
F42A10.t2,path:cel00970
F42D1.t1,path:cel00970
F42F12.t1,path:cel00970
F42G10.4,path:cel00970
F42G10.t1,path:cel00970
F42H10.10,path:cel00970
F42H10.t1,path:cel00970
F43C9.5,path:cel00970
F43C9.t1,path:cel00970
F43E12.t1,path:cel00970
F44A2.10,path:cel00970
F44A2.t1,path:cel00970
F45G2.12,path:cel00970
F45G2.t1,path:cel00970
F46F2.t1,path:cel00970
F46G11.11,path:cel00970
F46G11.14,path:cel00970
F46G11.t1,path:cel00970
F46G11.t2,path:cel00970
F47A4.t1,path:cel00970
F47E1.12,path:cel00970
F47E1.13,path:cel00970
F47E1.t1,path:cel00970
F47E1.t2,path:cel00970
F47G6.6,path:cel00970
F47G6.t1,path:cel00970
F48E3.t1,path:cel00970
F49C5.13,path:cel00970
F49C5.14,path:cel00970
F49C5.15,path:cel00970
F49C5.t1,path:cel00970
F49C5.t2,path:cel00970
F49C5.t3,path:cel00970
F49C5.t4,path:cel00970
F49D11.12,path:cel00970
F49D11.13,path:cel00970
F49D11.t1,path:cel00970
F49D11.t2,path:cel00970
F49E11.t1,path:cel00970
F49E11.t2,path:cel00970
F49E2.t1,path:cel00970
F49E7.t1,path:cel00970
F49E7.t2,path:cel00970
F49E7.t3,path:cel00970
F52C9.10,path:cel00970
F52C9.t1,path:cel00970
F52E10.10,path:cel00970
F52E10.6,path:cel00970
F52E10.7,path:cel00970
F52E10.9,path:cel00970
F52E10.t1,path:cel00970
F52E10.t2,path:cel00970
F52E10.t3,path:cel00970
F52E10.t4,path:cel00970
F52E10.t5,path:cel00970
F52H2.10,path:cel00970
F52H2.t1,path:cel00970
F52H2.t2,path:cel00970
F53B6.11,path:cel00970
F53B6.t1,path:cel00970
F53F8.10,path:cel00970
F53F8.t1,path:cel00970
F54D12.t1,path:cel00970
F54F7.12,path:cel00970
F54F7.13,path:cel00970
F54F7.t1,path:cel00970
F54F7.t2,path:cel00970
F55F3.6,path:cel00970
F55F3.8,path:cel00970
F55F3.t1,path:cel00970
F55F3.t2,path:cel00970
F55G7.6,path:cel00970
F55G7.t1,path:cel00970
F55G7.t2,path:cel00970
F56C11.t1,path:cel00970
F56C3.t1,path:cel00970
F56D12.t1,path:cel00970
F56D12.t4,path:cel00970
F56F10.10,path:cel00970
F56F10.t1,path:cel00970
F56F3.t1,path:cel00970
F56F4.10,path:cel00970
F56F4.11,path:cel00970
F56F4.t1,path:cel00970
F56F4.t2,path:cel00970
F57F5.7,path:cel00970
F57F5.t1,path:cel00970
F57G12.t1,path:cel00970
F57G12.t2,path:cel00970
F57G8.12,path:cel00970
F57G8.13,path:cel00970
F57G8.t1,path:cel00970
F57G8.t2,path:cel00970
F57G8.t3,path:cel00970
